笔记标题,笔记链接,用户ID,用户名,头像链接,IP属地,笔记发布时间,笔记收藏数量,笔记评论数量,笔记点赞数量,笔记转发数量,笔记内容
乌镇戏剧节真的人间值得！！！！,https://www.xiaohongshu.com/explore/67110682000000001402c53c?xsec_token=ABymBSHebnnI0fVHaT0Sy-hRT0IjegsL7wBtV6HMl4yfE=&xsec_source=pc_feed,59e043786eea883cf59fda62,斧子和蓝二,https://sns-avatar-qc.xhscdn.com/avatar/5e7038006e6a370001519116.jpg,未知,2024.10.17,1169,407,4017,5615,出发前不抱期望，没想到这么好玩！每个地方都能偶遇表演！！漂浮歌后真的太震撼了！！！#乌镇戏剧节[话题]# #乌镇戏剧节嘉年华[话题]# #乌镇戏剧节古镇嘉年华单元[话题]# #乌镇[话题]# #乌镇旅行[话题]#
“以为乌镇已经很美了，直到我去了一趟南浔”,https://www.xiaohongshu.com/explore/679e13ca000000002902c13b?xsec_token=ABtXGC5u-5zcuMdKz51aKG9oAKlOJPkOYCQdFV008hbqo=&xsec_source=pc_feed,600b799d000000000101cba7,四维的旅行日记,https://sns-avatar-qc.xhscdn.com/avatar/617c1295df0b08e1a67e77c9.jpg,未知,2025.02.01,5315,533,8325,5735,📍 目的地：浙江湖州·南浔古镇⏰最佳旅行时间：春秋季（3-5月，9-11月），气候宜人，景色最美🚗交通建议：高铁至湖州站，再打车或公交前往南浔.✅✅必打卡1️⃣小莲庄：南浔必打卡景点之一，晚清巨富刘镛的私家花园，荷花池、假山、亭台楼阁，处处都是江南园林的精致。2️⃣嘉业堂藏书楼：中国近代最大的私家藏书楼，古朴典雅，书香气息浓厚，适合拍照打卡。3️⃣张石铭旧宅：中西合璧的建筑风格，既有江南水乡的婉约，又有西洋建筑的华丽，非常值得一看。4️⃣夜游南浔：夜晚的南浔古镇别有一番韵味，灯光映照在水面上，仿佛穿越回了古代。沿着河边散步5️⃣百间楼：清晨的百间楼是最美的，薄雾笼罩，河水静静流淌，仿佛一幅水墨画。这里是南浔保存最完好的明清建筑群，拍照超级出片！🌸美食推荐浔蹄：南浔特色卤蹄，软糯入味。绣花锦菜：当地特有的蔬菜，清爽可口。定胜糕：江南传统糕点，寓意吉祥。👔穿搭建议汉服或旗袍，古镇拍照更有韵味。‼️必备物品防晒霜、舒适的鞋子、相机。🏨住宿推荐选择临水民宿，体验最地道的江南水乡生活。南浔古镇，一个让人流连忘返的地方，来这里放慢脚步，感受江南水乡的温柔时光吧！💚.	#南浔古镇[话题]# #江南水乡[话题]# #小众旅行地[话题]# #旅行攻略[话题]# #古镇打卡[话题]# #不早起旅行日记[话题]#   #反向旅行出门溜溜[话题]#   #诗意画卷里的中国山水[话题]#  #中式旅行天花板[话题]#   #chinatravel[话题]#
📍烏鎮拍照看這條就夠了🤳🏻,https://www.xiaohongshu.com/explore/67c06f0f0000000029034e77?xsec_token=ABdf1sWuZkAu2zvXZZisM7IU-UQYHUwg5VRU16K0XEFZY=&xsec_source=pc_feed,5b0e0df54eacab1373971b04,Catalina 郭郭,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317a3kh0gjq004a5pa26va6o49ilhgd0,未知,2025.02.27,29,4,47,18,如何在📍烏鎮染布 人潮擁擠的地方用手機 📷 拍出大片！！✨首先找一塊染布在你的左邊，人往後退兩步	✨相機人像模式 / 錄影 都是打開2倍 或 更大✨稍微調整一下人的角度，用主角把後面的路人擋住✨主角放在下面六個任一位置（以半身為主）🌪️等待微風吹過，染布飄起 快速的狂按快門🤣	完成✅ 直接成大片	#乌镇[话题]# #乌镇染布[话题]# #乌镇拍照[话题]# #拍照技巧[话题]#
📍乌镇｜你一句春不晚，我就到了真江南,https://www.xiaohongshu.com/explore/6730d3e5000000001b013d13?xsec_token=ABbJEvwJ3O11l2WRyDjBpUNn4X3IXLTzXxt2sP9ggRyOQ=&xsec_source=pc_feed,5a300f124eacab1e9a5b9fc8,直角坐标系,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bv7n69v0m0g4a08ab7h57u8cimm79g,未知,2024.11.10,107,31,262,58,作为土生土长的江南人，第一次去乌镇时也被其独特的风景惊艳到了———“烟雨入江南，山水如墨染”。小桥流水，青砖黛瓦，远离城市的喧嚣，虽然整个小镇都被商业化，但意外的是没有在路边不停吆喝的商家和商品同质化。尤其是刚下过雨的乌镇，美得像一幅油墨画。🖼️	🚶一辈子总要去一次乌镇，游玩乌镇有两种模式，虽然乌镇分为东西南北栅，我这里只主推西栅：1️⃣住在乌镇外——2天2晚路线▪️day1 🚄直接坐动车到桐乡站-转两趟公交（K281-1路）到乌镇西栅，也可直接自驾到乌镇西栅，门票150元/人。建议一天游玩乌镇，门票游玩时间是9-22。❗️乌镇的门票是一次性，出去再次进入就得重新买票。▪️day2  可以去东栅玩半天，门票110元/人，建议买东西联票190元/人。下午返程。2️⃣住在乌镇内——2天2晚路线▪️day1 同样的方式达到乌镇西栅后先进入乌镇景区办理入住，住在乌镇西栅可以无限次进出景区，而且有行李直接托运到酒店的服务，还可以直接做观光车达到酒店，然后就可以在乌镇西栅内慢慢逛。▪️day2 可以提前一天预约早茶客，在景区内吃完早餐欣赏江南美景；时间充裕的也可以去东栅逛逛。	🍜关于美食：乌镇西栅内基本都是工作人员，每一家都是统一管理的，没有私人商家，所以基本都不会踩雷，建议在景区内吃，可以一边欣赏美丽的景色一边享用美食。	🟥我个人建议住在景区内，体验感真的非常好，而且在游客进入之前之后人都很少可以自由拍照，服务和舒适度也很完美，女孩子们可以化着美美的妆穿着喜欢的衣服慢悠悠地拍很多好看的照片；乌镇西栅景区内所有酒店都是乌镇旅游官方统一管理的，还包含一次摇橹船，可以坐在船上慢慢欣赏江南美景，别有一番风味。	#乌镇[话题]#  #乌镇西栅[话题]#  #化妆[话题]#  #旅游[话题]#  #拍照技巧[话题]#  #生活记录[话题]#  #每日穿搭[话题]#  #自然风光分享[话题]#  #随手拍[话题]#  #搞笑日常[话题]#
杭州🚅乌镇一日游🎉超全攻略来啦！,https://www.xiaohongshu.com/explore/67cac7f7000000002a003780?xsec_token=AB-ZJYyqjV75pf7Ga7DuiKzCVNIf9F8rE3KzghTZokGYY=&xsec_source=pc_feed,6467189800000000250378bf,透过树荫的光（旅行中）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316d7lm310u6g5p3732c9eu5vvbb9m9g,未知,2025.03.07,171,5,278,227,-1️⃣交通出行去程🚀：乘坐高铁直达桐乡站，出站后轻松右转➡️，搭乘便捷的公交k282再转k350，一路畅通无阻！回程🏠：从乌镇至杭州城站汽车客运站，票价💰43，大约2小时车程，轻松返程✨-2️⃣造型准备👗在景区入口租一套古装，简直美翻了！性价比超高，让你秒变古镇美人，仿佛穿越回了古代！👸-3️⃣游玩攻略🎟️西栅门票：💰150/人，9:00-22:00开放，全天畅游无压力！快来一起探索乌镇的美丽吧！🏞️-📍乌镇大剧院：标志性建筑，快门咔嚓几下，留下美好瞬间，让你的朋友圈都羡慕不已！-木心美术馆🎨：门票💳20/人，走进木心的手稿与音乐世界，文艺控的天堂！不过，如果不感兴趣可能会觉得略显平淡哦~-草木本色染坊🌿：绿意盎然，染布作前景，美照get√，让你的照片充满艺术感！🖼️-昭明书院📚：静谧雅致，傍晚时分更有花昭春夜集与街头斗诗，趣味无穷，让你感受到文化的魅力！-龙形田🌾：绿意满屏，春天的气息扑面而来，仿佛置身于大自然的怀抱中！-月老庙💑、三寸金莲馆👣：快速游览，感受传统韵味，让你的心灵得到一次洗礼！-乌镇邮局💌：体验“车马邮件都慢”的浪漫，寄出明信片，传递心意，让你的思念穿越时空！-桥里桥茶楼🍵、白莲塔⛪️：《国家地理》认证的蕞美茶馆，品味古镇韵味，让你的味蕾也享受一次旅行！-4️⃣美食定胜糕、萝卜丝饼、吴妈馄饨、月山麻糍坊﻿#乌镇一日游[话题]#﻿ ﻿#慢生活体验[话题]#﻿ ﻿#乌镇风情[话题]#﻿ ﻿#乌镇旅行[话题]#﻿ ﻿#乌镇西栅[话题]#﻿ ﻿#旅游攻略[话题]#﻿ ﻿#江浙沪周边游[话题]#﻿
别再乱搜了！乌镇旅游看这篇就够了,https://www.xiaohongshu.com/explore/67e7bd6e000000001c03396f?xsec_token=ABBPbmKvls5ZliNP-3Wjx1mJ-hgF6oL3ZzCdqTeWV2Zfc=&xsec_source=pc_feed,67ba6f96000000000d0085d5,刀光见赢,https://sns-avatar-qc.xhscdn.com/avatar/645b807d338379fac18930a8.jpg,广东,2025.03.29,0,2,2,0,想沉浸式体验江南水乡？乌镇绝对是不二之选！收下这份超详细攻略，带你玩转乌镇不迷路👇🚗交通指南✈飞机：杭州萧山机场有大巴直达乌镇，下飞机就能轻松前往，超方便！🚄高铁：到桐乡站或嘉兴南站，桐乡站出站乘公交K282/K281路到乌镇汽车站，再换乘350路直达西栅景区；嘉兴南站可转公交或打车。🚗自驾：直接导航乌镇西栅景区入口，停车场20元/天。🏠住宿推荐📍西栅景区内：枕水度假酒店设施超全，适合商务休闲；乌镇民宿古色古香，推窗就是江南美景；通安客栈融合江南与现代风格；宜园精品酒店超适合情侣，浪漫满分💕📍西栅景区外：伊甸园铂金酒店、子夜酒店性价比高，也有青旅等经济型选择。🎫景点打卡1. 东栅景区：茅盾故居感受文学巨匠的成长足迹；木心故居纪念馆领略艺术大师的魅力；百床馆里各种古床超震撼，满满的水乡文化底蕴。2. 西栅景区：乌镇大剧院建筑超有特色；木心美术馆文艺范十足；草木本色染坊体验传统染布工艺；摇橹船夜游看绝美夜景，仿佛穿越回古代🌃3. 乌村：西栅北侧的乡村度假区，能采菱赏荷、垂钓露营，享受惬意田园生活。4. 互联网国际会展中心：独特建筑，屋顶花园超美，外立面装饰很有江南特色。🍜美食攻略🥢特色小吃：- 桂花乌米饭：清香扑鼻，每一口都有桂花的香甜，甜而不腻。- 定胜糕：口感软糯，还有吉祥寓意。- 酱鸭：咸香入味，肉质紧实，吃了就忘不了。- 桂花酒酿丸子：甜润暖心，超有江南味道。- 船头粽：馅料丰富，颜值与美味并存。- 葱包桧：外脆里嫩，香气四溢。🥢特色菜肴：羊肉面必吃，羊肉鲜嫩，汤头鲜美；萝卜丝饼、白水鱼也很值得一试。💡游玩路线规划1. 一日游：买东西栅联票，先游东栅1.5 - 2小时，再乘免费接驳车去西栅游览3 - 4小时。2. 二日游：Day1入住西栅，玩西栅日景和夜景；Day2游晨间西栅，下午去东栅。3. 三日游：Day1西栅，Day2乌村，Day3再游西栅或东栅，或者去周边景点。❗贴心tips1. 木心美术馆周一闭馆，别跑空啦。2. 景区多石板路，记得穿舒适的鞋子。3. 景区有游览车，10元/次，住景区内可免费坐。4. 可以在景区外租汉服，性价比更高。#乌镇旅游[话题]# #乌镇攻略[话题]# #江南水乡[话题]# #旅游攻略[话题]#
乌镇最适合阴天来拍☁️,https://www.xiaohongshu.com/explore/667104cb000000001d01621d?xsec_token=ABjSYF3rgS5KiQTNKuKnRTuQyF0oPunZrl-rrX8JFcYZM=&xsec_source=pc_feed,5d347e100000000011027358,鱼崽,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31g34u4e7gi0g5n9kfo84csqo0ac9s98,未知,2024.06.18,877,39,1396,667,假期打卡了乌镇的桥下春，下过雨的乌镇空气醉人的清新！阴天的乌镇才是最出片滴[皱眉R]	#清冷感[话题]# #新中式国风[话题]# #清冷风汉服[话题]# #摄影[话题]# #桥下春国风摄影[话题]#
sorry丰子恺先生！我今天才get您故乡的美好,https://www.xiaohongshu.com/explore/664f4c44000000001303d9ba?xsec_token=ABiVwIfv4yklLi2_gJ1ofHdDqIQOW83BxN9WRhDLGTWoc=&xsec_source=pc_feed,5ec8b6b00000000001007991,钛戈尔,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31g106vn400005nm8mqo08uchkr69r68,未知,2024.05.23,329,14,198,148,#你要去观世界才会有世界观[话题]#2020年6月，国际小行星命名委员会将小行星1998VV35，正式命名为“丰子恺星” ❗️从此，每当我们抬头望天，浩瀚宇宙中便多了一颗能照亮我们心灵的启明星～他曾用《护生画集》启迪人世间的我们要护生护心❗️桐乡真的不只有乌镇！并且99.9%人还不知道乌镇南栅其实是免费🆓的，比人挤人的东西栅，更原汁原味😝。民国时丰子恺的故乡还是崇德县，后来并入桐乡，崇德县城降级成崇福镇，正因为降级，县城的横街和孔庙等建筑，被侥幸保留下来。此外，石门镇和县城的武庙街一带，也保留着很多民国特色的水乡民居🏠。最后，我想悄咪咪地告诉大家，濮院的正确打开方式其实是夜游🤪>>>>>>>>>>>>>>>>>>>>>>📸桐乡慢游时刻表：👉🏻09:30am~11:00am 崇福横街和孔庙访古；👉🏻11:30am~13:00am 石门镇丰子恺故居(缘缘堂)，以及小镇漫步；👉🏻13:30pm~15:30pm 乌镇南栅逛拍，以及喝咖啡；👉🏻16:00pm~17:30pm 桐乡县城逛吃；👉🏻18:00pm~20:00pm 夜游濮院时尚古镇！>>>>>>>>>>>>>>>>>>>>📍桐乡五镇定位：📍石门镇，定位桐乡石门镇“丰子恺纪念馆”；📍崇福横街，定位崇福镇“横街历史文化街区”；📍乌镇南栅，停车点定位“新华南路停车场”(平时免费停车)；📍桐乡县城，老街可以定位鱼行街，或梧桐大街，网红的餐厅以及咖啡店都在这一片；📍濮院，直接定位“濮院时尚古镇停车场”。>>>>>>>>>>>>>>>>>>>>>>>🍜必吃美食:在桐乡必须要在小镇喝个咖啡，建议在南栅或县城老街。然后某评必吃榜上的羊肉面以及桐乡煲，我都闭眼冲了没有踩雷😋#散文[话题]# #一本好书[话题]# #人文景点分享[话题]# #一日游[话题]# #一个人的旅行[话题]# #旅途中的美景[话题]# #旅行[话题]# #不想上班[话题]# #桐乡[话题]# #嘉兴[话题]# #濮院[话题]# #乌镇[话题]# #丰子恺[话题]# #缘缘堂[话题]# #石门镇[话题]# #崇福镇[话题]# #反向旅行[话题]# #杭州周边游[话题]# #上海周边游[话题]#
男生新中式拍照不会摆动作的抓紧收藏起来啦,https://www.xiaohongshu.com/explore/6693ce80000000000d00dcd7?xsec_token=ABj6HiVOFsFVXi9q_WlJzq36CGYfb6M5LEFt2SHoB0HFY=&xsec_source=pc_feed,5e9ba34f0000000001003294,乌镇摄影师3水,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30n6u51k95c005nkrkd7g8ckk3kjg138,未知,2024.07.14,49,17,165,30,#国风少年[话题]# #新中式写真[话题]# #乌镇[话题]# #乌镇约拍[话题]# #江南[话题]# #拍出氛围感[话题]# #乌镇摄影师3水[话题]# #乌镇时荷汉服摄影[话题]# #男生新中式[话题]# #烟雨江南[话题]#
【周也】乌镇vlog,https://www.xiaohongshu.com/explore/66bf3c8d000000001e018cf3?xsec_token=ABe0unC160TsV9MRVp7e8HcV6AC_Ixv98vY3wol4TQMj0=&xsec_source=pc_feed,64ca59ed000000000b00924f,vlog小站,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fqk59hug66g5p6ab7mip4if9na8fqo,未知,2024.08.16,119,0,555,29,#vlog[话题]# #周也[话题]##美女[话题]##明星[话题]# 真的很美
乌镇旅行后劲太大了，听听真实感受,https://www.xiaohongshu.com/explore/66bf2436000000000d0307fe?xsec_token=ABe0unC160TsV9MRVp7e8HcXQ9tadPKPn9Upuozf4o-nY=&xsec_source=pc_feed,64ae61b900000000110027ed,朝暮萘良（旅行版）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316h0b78shc505p5ec6sk89vdufqsoko,未知,2024.08.16,1047,41,1288,1244,这次去乌镇，一整天的旅程让我完全领略了这个千年小镇的美丽与魅力🎇。我整理了一篇《乌镇漫步攻略》，记得收藏哦📖。😃关于住宿和交通：「住宿有两种选择」🎈景区内：除了庭院，还可以选择景区统一分配的民宿。🎈景区外：价格便宜，但只能进入景区一次（从门口到核心区大约需要步行 15 - 20分钟）。「交通」🚄高铁：乘坐高铁到达桐乡站，然后打车约 50 分钟（约 80 元）/乘坐 K350 - 281🚗自驾：使用导航搜索“乌镇西栅景区”，夜间停车💰「费用说明」🎫门票：西栅 150 元/东栅 110 元/东西联票 190 元（住宿在西栅，附送两张门票）。🛶船票：60 元/人，380 元/船。😋「推荐美食」书生羊肉面：40 元/份。锦记糕点铺：定胜糕 3 元/个，桂花乌米饭 5 元/份，红糖发糕 5 元/份，玉兔糕 5 元/份。酱鸭店：古镇鸭腿 20 元/份。通济酱粽店：大肉粽 12 元/个。桥里桥烧饼铺：梅干菜烧饼 6 元/个。永平粉团铺：桂花方糕 6 元/份，彩虹糕 5 元/份。滋啦啦油煎铺：萝卜丝饼 3 元/个，芹菜猪肉春卷 5 元默默的家：乌镇鸡煲 128 元/份，葱爆鳝片 68 元/份。茅老太臭豆腐：臭豆腐 10 元/份。📷「拍照技巧，四个小提示」① 上午 9 点之前和晚上 21 点之后，街道上几乎没有人，任何角度拍摄都很美🤳。② 乌镇是典型的江南传统建筑，街道两旁的高楼可以作为竖拍的背景，将中心点和引导线巧妙地融入构图中📸。③ 雨季的清晨常常有晨雾，记得早起捕捉这美丽的景象🌄。④ 推荐寻找景物中的“框”，使用它们作为构图的元素🖼️。👗「穿搭建议」颜色推荐：乌镇整体以黛青色调为主，所以建议选择白色、墨绿、青灰和黑色等莫兰迪色调的服装，非常适合拍照🎨。服装款式：❌不建议：穿着过于现代和时尚的服饰，与乌镇的环境不搭配。✅建议：选择素雅的汉服或旗袍，搭配折扇和油纸伞，更能与乌镇的氛围相呼应💃。🎥「经典拍摄地点」桥里桥茶馆：一楼和二楼都有非常适合拍照的网红景点😜。草木本色染坊：有蓝布区、红黄区和竹林区，提供多样化的背景选择🎨。乌镇簸箕：位于桥里桥茶馆旁边，非常适合拍摄半身人像🤳。水边：河边入口众多，随意选一个都能找到拍照的好地方🌊。灵水居：绿野仙踪般的美景🌳。桥上：让模特站在桥上，进行远距离的拍摄📷。希望对你有帮助！愿你在乌镇拥有一段美好而难忘的时光！💖#乌镇 #乌镇旅行 #乌镇西栅 #旅游攻略 #江浙沪周边游﻿﻿
