笔记标题,笔记链接,用户ID,用户名,头像链接,IP属地,笔记发布时间,笔记收藏数量,笔记评论数量,笔记点赞数量,笔记转发数量,笔记内容
震泽古镇，一个不大而别致的古镇,https://www.xiaohongshu.com/explore/678ba6d40000000019030525?xsec_token=ABcEMSluz2tp0xwnu5XH3CG5wR5pLwHqqNJRBmzojvnnA=&xsec_source=pc_feed,5c0f2d5d0000000005024df6,子非鱼🐟,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bk5lah1gs004buvmamlqjfmdeot8s0,未知,2025.01.18,8,2,17,6,古镇一衣带水，老房子、寺庙与塔都在同一边。地方不大但造型优美别致，特别是墙面，很有特色。古镇离南浔古镇不远，开车仅17分钟，游南浔时有时间可以将震泽古镇一并游了，虽距离不远却是从浙江湖州到苏州了，震泽古镇是江苏吴江的一个镇。	临近春节，圆拱门遮了一个布帘，圆拱门与塔同框的照最近拍不了了。	看到了河边玉兰含苞待放，看到了枯萎的凌霄藤，想来花开时候的震泽古镇更漂亮，春夏秋三季。	回程特意绕了下去双林镇看三塔，文昌阁在河边，位于东边，西边就是三桥，有无人机的朋友拍拍桥上日出不错。文昌阁楼上可观三桥，但今天去时在维修，上不了楼。	#古镇[话题]# #永远被江南古镇美景折服[话题]# #古镇慢生活[话题]# #免费游古镇[话题]# #震泽古镇[话题]# #南浔古镇[话题]# #双林三桥[话题]#
苏州开车🚗1小时吃到最惊艳的白切大肠,https://www.xiaohongshu.com/explore/6703448c000000002c02934d?xsec_token=AB58V6FVsKjDZl1bpxYDDt1f2ZKKuFOgCn5l9fxT6TqeI=&xsec_source=pc_feed,54006431b4c4d629219d6a0a,Rayummy,https://sns-avatar-qc.xhscdn.com/avatar/607a528103ece9dc842c3941.jpg,未知,2024.10.07,143,41,165,121,七都八都都应该知道的巨好吃本帮菜馆开了27年老店每天都爆满可想而知有多好吃材料基本都是自己家做的又便宜又真材实料白切肥肠好软糯，第一次吃这么duang的肥肠还有烩三鲜里自家炸的排骨怎么能这么香去柴米多稻田咖啡不知道去哪吃饭可以试试这家	#震泽古镇[话题]# #震泽美食[话题]##苏州美食探店[话题]##柴米多稻田咖啡馆[话题]# #苏州苍蝇馆子[话题]##苏州老店推荐[话题]# #苏州真正好吃的美食[话题]#
在苏州震泽！坐拥65亩稻田的咖啡馆农场,https://www.xiaohongshu.com/explore/66fa98fd000000002c015691?xsec_token=ABu65uBfHrQi-VDPb2JWEQSJaamdoc4laR3JpcBqXlRQU=&xsec_source=pc_feed,5cdd55cf0000000012022ea6,李言依然可爱,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31f99p78v6a005n6tan7kkbl6jr22sl0,未知,2024.09.30,44,19,43,71,最近都在看稻田，发现苏州震泽的柴米多农场有一个坐拥65亩稻田风光的咖啡馆，而且杭州开车过去才1.5小时（之前总觉得开车去苏州至少要2个半小时以上），另外农场还有民宿、餐厅和果园。和家属带着宝宝去农场住了一晚，感叹了一下还得是江苏的农村啊。-柴米多的稻田咖啡馆建筑本身就很好看，和边上的自然教育中心（像阅读室，偶尔有展览）一起，整个长条形的像船只。加上65亩稻田（包括荷塘、水杉林、白色房屋和木栈道），如果航拍应该会更好看，就像船只漂浮在水面上。也因为生态丰富，所以在稻田里散步奔跑的时候，很有乡下生活的惬意感。-落地窗面朝稻田，室内外各有各的惬意。也因为稻田面积特别大，所以如果国庆去也不怕人挤人，也能拍出没人的照片。-咖啡馆里有自己的创意饮品，是稻米和咖啡的结合，一份咖啡里有一杯浓缩、一杯米乳、一杯稻米冰淇淋、一杯冰水，先吃冰淇淋，再品尝一下米乳，最后把浓缩分别倒进以上饮品自制特调，味道竟然还不错。而且米乳19月龄宝宝也能喝。-除了咖啡馆，我们还在柴米多住民宿、吃云南菜，还去了震泽古镇，2天1晚的行程很轻松，等我攻略。-🏠店名：柴米多稻田咖啡馆📍地址：在苏州震泽，导航柴米多稻田咖啡馆就可以，边上不远就有个公共停车场⏰营业时间：09:00-18:00📌小贴士：上午人很少，傍晚时分的稻田在夕阳下会更金黄，拍照会更好看#杭州周边遛娃[话题]##苏州农场[话题]##江浙沪农场[话题]##苏州遛娃好去处[话题]##江浙沪遛娃好去处[话题]# #稻田咖啡馆[话题]# #国庆慢慢玩[话题]#
锄经园: 低能量场域中的自救救人,https://www.xiaohongshu.com/explore/67bc6e34000000002902bfb7?xsec_token=ABXE7mc4TKqdgJEnHqy0ztsFQZYHFOqCiR4sZOcr9byhk=&xsec_source=pc_feed,66f4f487000000001d03380e,能量体园林,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31a740p7ana1g5p9kr6s1gsufpc2bsso,未知,2025.02.24,154,12,148,20,锄经园是江苏震泽古镇上的老宅“师俭堂”中的一方庭院。园主是清朝同治年间的当地首富徐汝福，因在太平天国运动发展迅猛时倡导节俭并囤积粮食，组织团练保卫乡里，后得到李鸿章赏识，出任江苏抚恤总局局长，成为了集官、儒、商于一身的一代名流。	如果要把园主的人生成功经验总结成一点，一个“俭”字足以。不要小看节俭这个看似老掉牙的美德，对于徐汝福来说，是他在社会动荡时期自救救人的密钥；从潜意识空间拓扑来看，它是锄经园中截断洄游并大规模蓄能的四面厅；从个人能量层面来说，它能挽救内耗，让我们意识保持高频率；与家运而言，是保持家宅充满爱与福泽的基础；从修行角度来看，它是去往彼岸的机票储蓄罐…	———	另想借此机会特别感谢一下@骀宕 从我第一次研习锄经园时就非常慷慨地让我引用了他所绘制的平面图和照片，后期还特地把更完整的资料发给了我。在这个大环境中能遇到这样优秀且慷慨友善的陌生人，非常感动！此篇的平面图来自他所提供的资料。特此感谢🙏	#园林[话题]# #能量体园林[话题]# #东方哲学审美[话题]# #恢复精神平衡的自然疗法[话题]# #天地之间的自然能量是大补[话题]# #环境对人的影响[话题]# #修行[话题]# #锄经园[话题]# #灵性成长[话题]# #以园入道[话题]#
“一落雨，江南小镇便有了诗意”,https://www.xiaohongshu.com/explore/6726145c0000000019014fc7?xsec_token=ABqdPuh-gbsQKZKFU7Xs6S6pUv-LWSaOF77wHjSIeChMA=&xsec_source=pc_feed,5e416015000000000100440e,如是江南,https://sns-avatar-qc.xhscdn.com/avatar/5f101d14275dba0001cdd17d.jpg,未知,2024.11.02,250,9,918,40,#烟雨江南[话题]#  #江南烟雨[话题]#  #苏州旅游[话题]#  #苏州古镇[话题]#  #震泽古镇[话题]#  #苏州小众景点[话题]#
震泽·师俭堂 | 🌿庭院深深昼景长🌿,https://www.xiaohongshu.com/explore/6678e3a4000000001c0252e3?xsec_token=ABLhBgjMoohiXPjkpDISOF6jTqBrtuWljwXHwm386aTPk=&xsec_source=pc_feed,55963564b7ba22563be28d4d,雨晴烟晚,https://sns-avatar-qc.xhscdn.com/avatar/608186c0b2d76627fe53d57e.jpg,未知,2024.06.24,58,16,147,61,师俭堂，始建于清朝嘉庆六年。它以宝塔街为界，分南北两部分，是集河埠、行栈、商铺、街道、厅堂、内宅、花园、下房等于一体的江南民居古建筑群。	堂内有处花园名为“锄经园”，占地仅有半亩，其间沿壁回廊，假山半亭，花卉树木均布局巧妙～	📷：索尼7CM2	🌿🌿🌿🌿	我是雨晴烟晚，一位喜欢花花草草，喜欢猫猫狗狗的摄影爱好者。不定时分享苏州、园林美景、小动物等，原图可🧣（雨晴烟晚85）自取～	照片均为原创，创作不易，禁止二改、商用等，转载请@本人，感谢支持	| 苏州旅行 | 苏州攻略 | 苏州拍照 | 每日打卡 || 记录生活 | 日常碎片 | 夏日赏花 | 每日壁纸 || 摄影日常 | 周末去哪儿 | 周末好去处 |	#名为夏天的绿色[话题]# #摄影日常[话题]# #我拍到的治愈画面[话题]# #苏州园林[话题]# #苏州拍照[话题]# #苏州旅行[话题]# #笔记灵感[话题]# #浪漫生活的记录者[话题]# #震泽古镇[话题]# #电影感[话题]#
舌尖上的震泽古镇 | 你不🉑错过的美食之旅！,https://www.xiaohongshu.com/explore/66304db7000000001e034021?xsec_token=ABF_FA6pvB6ivS9gvKPTH9elms9XSwnT99e01FgsMYQ9I=&xsec_source=pc_feed,65902144000000002001ec0f,包租婆走遍中国,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311tlu1s81o0g5pcg45283r0f23c6vto,未知,2024.05.11,190,3,168,250,对于小吃货的来说，简直就是天堂啊，减不减肥不重要，吃才是来这里的最佳目的，才是生活的味道，在这里，人均100元，可以从头吃到尾，享受一天碳水的快乐。有了美食，才有了这一趟的定制之旅！💰古镇门票：免费🕙开放时间：全天   小景点 08:00-17:00📍地址：苏州市吴江区震新南路1333号🚉交通：自驾直接导航即可抵达。苏州火车站乘坐轨交4号线（同里方向）“松陵大道”站下，乘坐吴江——震泽专线，票价6元；专线大约20分钟一班，在震泽汽车站下车，车程大约40分钟左右.票价5元🅿️震泽生态旅游停车场🍴餐饮美食：震泽古镇上的餐饮以茶楼为主，比较推荐四碗茶楼，沿河的茶楼古色古香，卖得是震泽的特色四碗茶，茶资从10元起到40元不等，店家还会赠送一碟瓜子，每桌放一个大热水瓶，可免费续杯。[一R]仁昌顺：✅定胜糕✅油墩萝卜丝饼、油墩（6元/个）、定胜糕，排队买的人真的太多了，现做现卖的，超级香。[二R]四碗茶楼：待帝茶🍵绿茶、水泡鸡蛋🥚熏豆茶，震泽的百姓，有事没事，就喜欢坐在河边喝喝茶聊聊天，享受这里的慢生活。人均20元。[三R]阿婆团子🍡：香青菜做馅，老字号，本地人爱吃，并强烈推荐的，5元/个，旁边还有梅花糕，价格一样。[四R]仁安轩：✅蛋黄馄饨这是招牌之一，据说也是网红小吃之一。鲜肉包裹咸蛋黄，一口下去实在满足。一碗有八只蛋黄馄饨噢。✅鲜肉汤圆第一次知道鲜肉馅儿的汤圆，个头大。✅鳝丝面他们家的鳝丝面真的很棒，宁可不吃蛋黄馄炖，也要来一碗鳝丝面。必吃蛋黄馄饨18元/碗、鳝丝面🍜25元/份。[五R]浜兜：一家咖啡店☕豆子🫘牛奶🥛都用了非常不错的材料，咖啡很赞，店里还有很多糕点，人均28元。[六R]老严卤菜馆：姜鸭面最经典，可以配当地的黑豆干、酱豆干等小菜，人均20元。[七R]王记海棠糕豆沙馅的海棠糕，带着焦糖的浓香，外皮松脆，内里甜软，给人温温柔柔的感觉，一如江南水乡的模样。除此之外，古镇上还有很多美食，一定要去吃！#大声安利本地美食[话题]# #震泽古镇[话题]# #震泽古镇一日游[话题]# #震泽古镇推荐[话题]# #苏州震泽古镇[话题]# #吴江震泽古镇[话题]# #最美古镇攻略[话题]# #美食探店[话题]# #宝藏餐厅分享[话题]# #城市探寻计划[话题]# #旅游推荐[话题]# #旅游[话题]# #老字号[话题]# #本地人爱吃的店[话题]#
在这个深宅大院，我体会到了什么叫雕梁画栋,https://www.xiaohongshu.com/explore/66250cdd0000000001033855?xsec_token=ABMjPlzetgKeQgfI2foNEvF19wVoLa3OqABwZ_cVFAEYk=&xsec_source=pc_feed,6272809c000000002102907c,燕山童姥,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vklv0v8ludg5ojig2e8d43sukvehd0,未知,2024.04.22,8,9,42,3,位于震泽古镇的徐家大宅师俭堂，是一个保存完好的清末古建。前后六进，建筑面积3500余平米，房屋147间，各类雕刻244幅......#古代建筑[话题]#  #师俭堂[话题]#  #震泽古镇[话题]# #震泽古镇师俭堂 #锄经园[话题]#  #深宅大院[话题]#  #江南建筑[话题]#  #传统建筑[话题]#
苏州周边一日游 假期小众旅游攻略！！！,https://www.xiaohongshu.com/explore/66f68f98000000001b021fb8?xsec_token=ABfaAAFd5uhHobGSnVT26HpRd1yrzVr58TGP36K1vCHCA=&xsec_source=pc_feed,5b287aa311be1020056812d9,一粒yilia,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2k8sotqsj20004a6clfta64mpi5ikq68,未知,2024.09.27,23,3,33,22,如果假期想体验人少慢节奏的生活可以来距离苏州一小时的吴江震泽那么这份旅游攻略记得收藏哦第一站太湖雪蚕桑文化园，在千亩桑园里感受千年蚕桑文化，这里不仅是育蚕种桑的基地，更是一个“自然”的课堂～还可以在这里来上一把户外越野 吃一份秋日里的柴火饭 在露营采摘中感受一下这村上美食 田园滋味儿。下午来到这里必打卡的震泽古镇漫步在古镇，欣赏頔塘河两岸风光。走过禹迹桥，打卡慈云禅寺，看看这“江南水乡大宅门”（师俭门）再去宝塔老街逛逛，在阿婆团子店来个菜花头团子，仁昌顺 来一份重阳糕 或者去买些黑豆腐干带回家。要是累了呢就在浜兜咖啡临河而坐，让时光悄然溜走～晚上来到镇上的这家老严卤菜馆吃上一碗面一碗酱鸭面，也成为了这镇上有名的美食。距离古镇200米的博阳开元名庭酒店 又或者是宝塔街上的西坡民宿 是游览完古镇住宿的理想选择，住在这座千年古镇，沉浸在这份属于水乡的柔情中～#吴江震泽[话题]# #苏州[话题]# #苏州吴江震泽古镇[话题]# #国庆节[话题]# #国庆旅游小众[话题]# #人少景美打卡地[话题]#
最喜欢的苏州免费古镇‼️满是人间烟火气❤️,https://www.xiaohongshu.com/explore/66fbc72d000000002c017e2c?xsec_token=ABZzpN_fSJLQNsweiPo1t9hspjx-xaefWlNGe1XH7yed8=&xsec_source=pc_feed,5ba4b0dac512110001330326,柯羽,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317gugtte44004b3feoodk0p69684hq0,未知,2024.10.01,141,27,175,61,🏘️震泽古镇🌟位于吴江西南部，是吴江的西大门，震泽古镇有着两千多年的历史。这里没有喧闹的人群🤹，没有过度的商业，本地居民在此生活。漫步🤸在小镇上，每块砖 每片瓦都写着自己的历史，仿佛诉说着千年的历史。📍导航：震泽古镇 东门地上停车场🚘停车场停车很方便 免费⏰入场时间：全天开放 建议8：30-17：00🎫无需预约 免费💯景点攻略：禹迹桥.宝塔街.文昌阁.师检堂（总路程不算多，沿河环线行走）💡主打：休闲 漫步 品茶 放空💡推荐半日逛吃休闲游，不需考虑住宿问题.💯美食推荐：1️⃣四碗茶楼：沿河而坐，喝茶 嗑瓜子 享受慢生活.2️⃣仁昌顺：舌尖上的中国，传统老字号 都是糯叽叽美食麦芽塌饼 定胜糕 菜花团 都很推荐品尝.薄荷绿豆汤（第一次来建议品尝，跟传统认知的绿豆汤不是一种）3️⃣仁安轩：蛋黄馄饨 鳝丝面.4️⃣萝卜丝饼 海棠糕 遇到都可以品尝.#国庆节旅游[话题]# #苏州旅游[话题]# #震泽古镇[话题]##景点前方发来报道[话题]# #令人难忘的景点[话题]# #假期很短快乐很长[话题]# #最美古镇攻略[话题]# #江浙沪周边游[话题]##国庆划得来逛吃指南[话题]# #国庆逛吃日记[话题]#
能飞无人机的 震泽古镇 千年石桥,https://www.xiaohongshu.com/explore/67426a20000000000201bdbe?xsec_token=ABkjdiw1x4xmwBGw3GUiHybEyfeUugpltD1rEuFadgytU=&xsec_source=pc_feed,5f6ae48f000000000100a19d,路过,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317395ok3k66g5nrasi7g98ct7milod0,未知,2024.11.24,103,3,66,41,震泽古镇位于吴江西南部，是吴江的西大门，震泽古镇有着两千多年的历史。这里没有喧闹的人群，没有过度的商业，本地居民在此生活。	导航：震泽古镇东门地上停车场  停车场停车很方便免费入场时间：全天开放建议8:30-17:00无需预约免费推荐半日逛吃休闲游，不需考虑住宿问题．	1.仁昌顺：舌尖上的中国，传统老字号都是粘糯微甜，一股子米香味，但还是更喜欢热乎现做的味道。	2.四碗茶楼：四碗茶楼：沿河而坐，喝茶嗑瓜子享受慢生活。待帝茶绿茶、水泡鸡蛋 熏豆茶。震泽的百姓，有事没事，就喜欢坐在河边喝喝茶聊聊天，享受这里的慢生活。人均20元。我比较喜欢一杯白茶，喝茶氛围更佳。	3.阿婆团子香青菜做馅，老字号，本地人爱吃，并强烈推荐的，5元／个，旁边还有梅花糕，价格一样，阿婆 一天只做200个青团，一做就是50年。超级推荐黑豆干，越嚼越香，回味无穷。	4.仁安轩：必吃蛋黄馄饨18元／碗、鳝丝面25元／份，网红且好吃	5.浜兜：一家咖啡店豆子牛奶都用了非常不错的材料，咖啡很赞，店里还有很多糕点，人均28元。	6.老严卤菜馆：姜鸭面最经典，可以配当地的黑豆干、酱豆干等小菜，人均20元。	主打拍照 漫步 喝茶 聊天 美食 放空 半天时间足以。#震泽古镇[话题]# #震泽古镇美食[话题]# #苏州[话题]# #苏州半日游[话题]# #网红打卡[话题]# #分享我的日常[话题]# #定胜糕[话题]##四碗茶楼[话题]# #青团[话题]# #探店[话题]#
“吴头越尾”——宝藏古镇震泽,https://www.xiaohongshu.com/explore/670395ba000000002a03610b?xsec_token=AB58V6FVsKjDZl1bpxYDDt1cOsatp9KsfMe7MkIQU9sDg=&xsec_source=pc_feed,54d75cceb4c4d67995242a28,赵辞白帝彩云间,https://sns-avatar-qc.xhscdn.com/avatar/6600628b5bbc5cd51af83055.jpg,未知,2024.10.07,3,5,48,0,震泽古镇位于江苏省苏州市吴江区西南部，与浙江省毗邻，古称“吴头越尾”，是吴江的“西大门”。震泽古镇是一个拥有二千多年历史的江南名镇，也是中国著名的蚕丝之乡。慈云寺塔慈云禅寺原名广济寺，始建于宋度宗赵禥咸淳年间（1265-1274年）。相传始建于三国赤乌年间，已有1750多年历史，是一座砖身木檐楼阁式的塔，总高38.44米，塔的外观为六面五层，由回廊、塔壁、塔心组成。走累了随意走入一个茶馆，三杯两盏淡茶，整个人才算真正置身于江南水乡，君到姑苏见，人家尽枕河，游客不多，民风淳朴，放松休闲好去处！#永远被江南古镇美景折服[话题]# #一座有着千年历史的古镇[话题]# #游记[话题]# #慢节奏旅游[话题]# #震泽古镇[话题]#
